Time,CoCIN,CoCOUT,CoHIN,CoHOUT,ConCIN, ConCOUT, ConHIN, ConHOUT,SiCIN, SiCOUT, SiHIN, SiHOUT,MPCIN, MPCOUT,MPHIN, MPHOUT, BEND 1, BEND 3
4356.3,6.627,12.087,34.848,24.791,6.603,15.472,34.677,15.514,7.04,12.958,33.232,26.32,6.903,24.457,33.995,26.702,0.572,0.528
4357.3,6.627,12.087,34.848,24.76,6.603,15.503,34.677,15.483,7.04,12.989,33.201,26.195,6.903,24.394,33.963,26.64,0.573,0.529
4358.3,6.627,12.024,34.848,24.635,6.634,15.472,34.646,15.42,7.04,13.021,33.169,26.07,6.872,24.3,33.901,26.577,0.572,0.528
4359.3,6.627,12.024,34.786,24.603,6.634,15.472,34.646,15.358,7.04,13.021,33.169,25.882,6.903,24.206,33.901,26.546,0.572,0.528
4360.3,6.627,11.992,34.786,24.541,6.666,15.503,34.614,15.326,7.009,13.052,33.106,25.725,6.872,24.175,33.869,26.453,0.571,0.527
4361.3,6.627,11.992,34.786,24.478,6.666,15.472,34.614,15.264,7.04,13.084,33.138,25.6,6.903,24.081,33.838,26.39,0.571,0.527
4362.3,6.658,11.961,34.723,24.384,6.666,15.472,34.614,15.201,7.04,13.084,33.106,25.443,6.903,24.018,33.807,26.297,0.571,0.527
4363.3,6.627,11.898,34.754,24.322,6.666,15.503,34.614,15.17,7.04,13.084,33.106,25.287,6.872,23.955,33.775,26.235,0.57,0.527
4364.3,6.627,11.929,34.754,24.29,6.666,15.503,34.583,15.138,7.072,13.084,33.075,25.193,6.903,23.861,33.744,26.141,0.57,0.525
4365.3,6.658,11.898,34.754,24.197,6.666,15.503,34.551,15.044,7.04,13.115,33.043,25.005,6.872,23.799,33.744,26.048,0.57,0.524
4366.3,6.658,11.866,34.691,24.134,6.666,15.503,34.551,15.044,7.04,13.115,33.012,24.911,6.903,23.736,33.713,25.954,0.571,0.524
4367.3,6.658,11.866,34.691,24.071,6.666,15.472,34.551,15.013,7.04,13.147,33.012,24.786,6.872,23.673,33.65,25.798,0.57,0.523
4368.3,6.69,11.835,34.66,24.009,6.634,15.472,34.551,14.951,7.04,13.147,32.98,24.629,6.872,23.579,33.619,25.736,0.57,0.524
4369.3,6.658,11.835,34.628,23.946,6.666,15.503,34.52,14.888,7.072,13.147,32.949,24.441,6.872,23.548,33.556,25.642,0.57,0.522
4370.3,6.658,11.804,34.628,23.884,6.697,15.535,34.488,14.888,7.072,13.178,32.949,24.316,6.903,23.485,33.556,25.518,0.57,0.522
4371.3,6.658,11.741,34.597,23.79,6.666,15.503,34.488,14.825,7.04,13.178,32.918,24.191,6.903,23.391,33.493,25.393,0.569,0.522
4372.3,6.69,11.772,34.628,23.759,6.697,15.503,34.488,14.794,7.04,13.21,32.918,24.065,6.903,23.36,33.43,25.362,0.568,0.521
4373.3,6.69,11.741,34.597,23.665,6.666,15.535,34.488,14.731,7.04,13.21,32.886,23.909,6.872,23.297,33.368,25.299,0.568,0.52
4374.3,6.69,11.678,34.566,23.602,6.697,15.503,34.457,14.7,7.04,13.241,32.918,23.752,6.903,23.203,33.305,25.112,0.568,0.519
4375.3,6.658,11.709,34.534,23.54,6.666,15.503,34.457,14.637,7.072,13.241,32.855,23.627,6.903,23.14,33.242,25.019,0.568,0.519
4376.3,6.69,11.678,34.534,23.477,6.666,15.472,34.457,14.606,7.072,13.241,32.823,23.47,6.903,23.078,33.148,24.925,0.567,0.518
4377.3,6.69,11.646,34.534,23.446,6.697,15.472,34.457,14.543,7.04,13.241,32.792,23.345,6.903,23.015,33.086,24.832,0.567,0.517
4378.3,6.69,11.646,34.503,23.352,6.666,15.503,34.425,14.575,7.072,13.273,32.792,23.22,6.935,22.952,33.023,24.738,0.566,0.517
4379.3,6.69,11.615,34.503,23.321,6.697,15.503,34.425,14.512,7.072,13.304,32.76,23.094,6.903,22.89,32.898,24.645,0.565,0.516
4380.3,6.69,11.615,34.503,23.258,6.729,15.441,34.394,14.481,7.072,13.336,32.729,22.907,6.903,22.827,32.804,24.551,0.566,0.515
4381.3,6.721,11.583,34.471,23.195,6.697,15.441,34.394,14.418,7.103,13.304,32.729,22.813,6.935,22.796,32.678,24.489,0.565,0.514
4382.3,6.721,11.583,34.471,23.133,6.729,15.441,34.394,14.418,7.072,13.336,32.729,22.656,6.903,22.733,32.553,24.364,0.565,0.514
4383.3,6.69,11.552,34.44,23.07,6.729,15.441,34.362,14.355,7.103,13.336,32.697,22.499,6.872,22.67,32.459,24.271,0.565,0.512
4384.3,6.721,11.52,34.44,23.008,6.729,15.441,34.331,14.293,7.103,13.336,32.666,22.311,6.903,22.608,32.302,24.209,0.564,0.512
4385.3,6.721,11.52,34.408,22.945,6.729,15.409,34.331,14.293,7.072,13.336,32.666,22.249,6.903,22.576,32.24,24.146,0.563,0.512
4386.3,6.721,11.489,34.408,22.883,6.729,15.409,34.299,14.199,7.103,13.367,32.666,22.061,6.872,22.514,32.052,24.053,0.563,0.511
4387.3,6.721,11.52,34.408,22.851,6.729,15.409,34.299,14.199,7.103,13.367,32.634,21.936,6.903,22.482,31.895,23.99,0.562,0.51
4388.3,6.69,11.489,34.377,22.789,6.697,15.378,34.268,14.167,7.072,13.367,32.603,21.779,6.903,22.388,31.77,23.866,0.562,0.509
4389.3,6.721,11.458,34.377,22.695,6.729,15.378,34.236,14.136,7.103,13.367,32.603,21.654,6.935,22.357,31.613,23.803,0.562,0.509
4390.3,6.721,11.458,34.377,22.663,6.729,15.346,34.205,14.105,7.103,13.399,32.571,21.528,6.935,22.326,31.456,23.679,0.561,0.507
4391.3,6.721,11.458,34.345,22.57,6.697,15.346,34.205,14.074,7.103,13.399,32.571,21.372,6.872,22.263,31.362,23.616,0.561,0.507
4392.3,6.69,11.426,34.345,22.538,6.729,15.346,34.205,14.042,7.103,13.43,32.54,21.278,6.903,22.2,31.206,23.523,0.56,0.506
4393.3,6.721,11.395,34.314,22.476,6.729,15.346,34.173,14.011,7.103,13.399,32.54,21.153,6.935,22.169,31.018,23.398,0.559,0.506
4394.301,6.721,11.395,34.314,22.413,6.729,15.346,34.173,13.98,7.103,13.43,32.54,21.027,6.935,22.106,30.767,23.336,0.559,0.505
4395.302,6.721,11.395,34.283,22.351,6.76,15.378,34.142,13.948,7.072,13.43,32.508,20.871,6.903,22.044,30.642,23.274,0.558,0.504
4396.302,6.69,11.363,34.283,22.288,6.729,15.346,34.111,13.917,7.103,13.43,32.477,20.777,6.903,21.95,30.485,23.18,0.558,0.503
4397.302,6.721,11.332,34.251,22.225,6.729,15.346,34.079,13.886,7.103,13.43,32.477,20.652,6.935,21.887,30.36,23.118,0.557,0.503
4398.302,6.752,11.332,34.251,22.194,6.729,15.346,34.079,13.854,7.103,13.43,32.477,20.558,6.903,21.856,30.172,23.024,0.556,0.502
4399.302,6.752,11.3,34.188,22.132,6.729,15.315,34.048,13.823,7.103,13.462,32.477,20.401,6.935,21.824,30.046,22.931,0.556,0.501
4400.302,6.721,11.3,34.188,22.069,6.729,15.346,34.016,13.792,7.103,13.43,32.445,20.307,6.903,21.762,29.889,22.837,0.555,0.5
4401.302,6.752,11.269,34.22,22.006,6.729,15.378,34.016,13.729,7.103,13.462,32.445,20.182,6.903,21.699,29.733,22.775,0.555,0.499
4402.303,6.752,11.269,34.188,21.944,6.729,15.315,34.016,13.698,7.072,13.462,32.414,20.088,6.935,21.667,29.607,22.712,0.553,0.498
4403.303,6.721,11.269,34.188,21.881,6.76,15.315,33.953,13.666,7.103,13.462,32.382,19.963,6.903,21.605,29.451,22.619,0.552,0.498
4404.303,6.752,11.237,34.125,21.85,6.729,15.315,33.922,13.666,7.135,13.462,32.414,19.837,6.903,21.542,29.325,22.557,0.552,0.497
4405.303,6.752,11.206,34.157,21.787,6.76,15.346,33.89,13.635,7.103,13.43,32.382,19.775,6.903,21.448,29.169,22.525,0.551,0.496
4406.303,6.752,11.206,34.125,21.725,6.76,15.283,33.89,13.604,7.103,13.462,32.382,19.649,6.935,21.417,29.043,22.463,0.551,0.495
4407.303,6.752,11.206,34.094,21.662,6.76,15.315,33.827,13.604,7.103,13.462,32.351,19.555,6.935,21.323,28.887,22.401,0.549,0.495
4408.303,6.721,11.206,34.062,21.568,6.76,15.315,33.796,13.572,7.103,13.462,32.351,19.461,6.872,21.26,28.793,22.307,0.549,0.494
4409.303,6.784,11.143,34.062,21.537,6.76,15.283,33.733,13.541,7.135,13.493,32.32,19.367,6.903,21.197,28.605,22.307,0.548,0.493
4410.303,6.784,11.174,34.062,21.506,6.76,15.22,33.67,13.541,7.103,13.493,32.32,19.273,6.903,21.135,28.448,22.245,0.547,0.492
4411.303,6.784,11.143,34.031,21.443,6.76,15.283,33.639,13.51,7.135,13.462,32.32,19.18,6.935,21.072,28.26,22.151,0.547,0.491
4412.303,6.721,11.143,34.031,21.381,6.729,15.252,33.576,13.478,7.135,13.493,32.288,19.117,6.935,21.041,28.166,22.12,0.546,0.491
4413.303,6.752,11.143,34.031,21.318,6.76,15.252,33.544,13.447,7.135,13.493,32.257,19.023,6.966,20.947,28.009,22.058,0.545,0.489
4414.303,6.752,11.143,34,21.287,6.729,15.252,33.481,13.447,7.135,13.493,32.257,18.929,6.935,20.884,27.853,21.964,0.545,0.489
4415.303,6.752,11.112,34,21.224,6.76,15.283,33.45,13.447,7.135,13.493,32.225,18.804,6.935,20.821,27.727,21.902,0.543,0.488
4416.303,6.752,11.112,33.968,21.162,6.76,15.252,33.387,13.447,7.135,13.493,32.225,18.741,6.935,20.759,27.571,21.84,0.543,0.487
4417.303,6.752,11.112,33.937,21.13,6.76,15.252,33.324,13.416,7.135,13.493,32.225,18.678,6.903,20.696,27.445,21.777,0.542,0.486
4418.303,6.752,11.08,33.937,21.068,6.76,15.252,33.261,13.384,7.135,13.525,32.194,18.584,6.935,20.633,27.32,21.715,0.541,0.485
4419.303,6.752,11.08,33.905,21.005,6.76,15.252,33.166,13.384,7.135,13.525,32.162,18.491,6.935,20.539,27.163,21.622,0.54,0.485
4420.303,6.752,11.08,33.905,20.974,6.76,15.252,33.104,13.353,7.135,13.525,32.131,18.428,6.903,20.477,27.007,21.559,0.539,0.484
4421.304,6.752,11.049,33.905,20.943,6.76,15.252,33.041,13.353,7.135,13.493,32.131,18.365,6.903,20.414,26.819,21.497,0.538,0.483
4422.304,6.752,11.049,33.874,20.849,6.76,15.252,32.946,13.322,7.135,13.525,32.099,18.303,6.935,20.32,26.693,21.466,0.537,0.482
4423.304,6.752,11.017,33.905,20.818,6.76,15.22,32.883,13.322,7.135,13.493,32.068,18.24,6.935,20.226,26.568,21.372,0.537,0.482
4424.304,6.752,11.049,33.842,20.755,6.791,15.252,32.789,13.29,7.135,13.525,32.036,18.146,6.935,20.195,26.474,21.31,0.536,0.481
4425.304,6.784,11.017,33.842,20.724,6.76,15.22,32.726,13.322,7.135,13.525,32.036,18.083,6.935,20.101,26.348,21.248,0.535,0.481
4426.304,6.784,11.017,33.811,20.661,6.76,15.22,32.631,13.29,7.135,13.525,31.973,18.021,6.903,20.038,26.223,21.216,0.534,0.479
4427.304,6.784,11.049,33.811,20.63,6.76,15.22,32.506,13.259,7.135,13.556,31.942,17.927,6.935,19.975,26.098,21.154,0.533,0.478
4428.304,6.784,11.017,33.779,20.567,6.791,15.22,32.443,13.228,7.135,13.525,31.942,17.864,6.935,19.913,26.004,21.092,0.533,0.478
4429.304,6.752,11.017,33.779,20.505,6.76,15.189,32.38,13.228,7.135,13.493,31.879,17.833,6.935,19.819,25.878,21.029,0.532,0.477
4430.304,6.752,10.986,33.748,20.442,6.729,15.22,32.254,13.228,7.009,13.493,31.847,17.77,6.903,19.756,25.784,20.998,0.531,0.475
4431.304,6.815,10.986,33.748,20.442,6.791,15.189,32.159,13.197,7.135,13.493,31.816,17.708,6.903,19.693,25.659,20.936,0.53,0.475
4432.304,6.784,10.986,33.717,20.348,6.76,15.189,32.034,13.165,7.103,13.304,31.816,17.614,6.903,19.63,25.534,20.874,0.529,0.474
4433.304,6.784,10.954,33.685,20.317,6.791,15.189,31.939,13.165,7.166,13.525,31.753,17.582,6.903,19.536,25.502,20.811,0.528,0.473
4434.304,6.784,10.986,33.685,20.254,6.76,15.189,31.845,13.165,7.135,13.525,31.722,17.52,6.903,19.474,25.377,20.749,0.527,0.472
4435.304,6.784,10.954,33.685,20.192,6.76,15.189,31.782,13.165,7.166,13.525,31.69,17.488,6.935,19.38,25.252,20.687,0.526,0.472
4436.304,6.752,10.986,33.654,20.16,6.791,15.189,31.624,13.134,7.135,13.493,31.659,17.426,6.935,19.38,25.189,20.593,0.525,0.47
4437.304,6.784,10.923,33.622,20.129,6.791,15.189,31.53,13.103,7.166,13.493,31.627,17.394,6.935,19.286,25.032,20.562,0.524,0.47
4438.305,6.784,10.923,33.622,20.067,6.791,15.157,31.436,13.071,7.166,13.493,31.564,17.332,6.903,19.223,24.97,20.468,0.524,0.469
4439.305,6.784,10.923,33.591,20.035,6.791,15.157,31.341,13.071,7.166,13.525,31.533,17.3,6.935,19.16,24.782,20.406,0.522,0.469
4440.305,6.784,10.923,33.591,19.973,6.791,15.126,31.247,13.071,7.135,13.493,31.501,17.238,6.935,19.098,24.688,20.344,0.522,0.467
4441.305,6.784,10.923,33.591,19.91,6.791,15.126,31.184,13.009,7.166,13.525,31.438,17.206,6.935,19.035,24.531,20.344,0.521,0.466
4442.305,6.784,10.923,33.559,19.879,6.791,15.126,31.027,13.009,7.198,13.493,31.375,17.144,6.903,18.91,24.468,20.281,0.519,0.466
4443.305,6.784,10.891,33.528,19.848,6.791,15.094,30.932,13.009,7.166,13.525,31.344,17.112,6.935,18.878,24.374,20.219,0.519,0.466
4444.305,6.815,10.891,33.528,19.785,6.791,15.063,30.838,13.009,7.166,13.525,31.312,17.081,6.935,18.847,24.28,20.188,0.518,0.464
4445.305,6.784,10.891,33.497,19.754,6.76,15.094,30.743,12.946,7.166,13.493,31.249,17.018,6.935,18.753,24.186,20.157,0.516,0.463
4446.305,6.784,10.891,33.497,19.722,6.791,15.094,30.617,12.977,7.198,13.493,31.218,16.956,6.903,18.69,24.061,20.094,0.516,0.462
4447.305,6.815,10.86,33.497,19.66,6.76,15.094,30.492,12.915,7.166,13.493,31.155,16.956,6.903,18.628,23.967,20.063,0.515,0.462
4448.305,6.784,10.86,33.497,19.629,6.791,15.094,30.397,12.883,7.166,13.493,31.124,16.893,6.903,18.565,23.842,20.001,0.513,0.461
4449.305,6.815,10.86,33.465,19.597,6.791,15.094,30.303,12.852,7.166,13.493,31.061,16.862,6.935,18.471,23.716,19.97,0.512,0.46
4450.305,6.815,10.828,33.434,19.535,6.823,15.063,30.145,12.852,7.166,13.493,31.029,16.831,6.935,18.44,23.622,19.876,0.512,0.46
4451.305,6.815,10.828,33.434,19.472,6.791,15.031,30.02,12.821,7.166,13.493,30.966,16.768,6.935,18.346,23.56,19.845,0.511,0.459
